"id","name","address","latitude","longitude","kakaoSearchKeyword","officialSourceName","officialSourceUrl","verifiedAt","selectedKakaoPlaceName","selectedKakaoPlaceId","selectedKakaoPlaceUrl","confidenceScore","kakaoNeedsReview","reason","candidate1PlaceName","candidate1Id","candidate1PlaceUrl","candidate1AddressName","candidate1RoadAddressName","candidate1CategoryName","candidate2PlaceName","candidate2Id","candidate2PlaceUrl","candidate2AddressName","candidate2RoadAddressName","candidate2CategoryName","candidate3PlaceName","candidate3Id","candidate3PlaceUrl","candidate3AddressName","candidate3RoadAddressName","candidate3CategoryName"
"place-211","장영실과학관","충남 아산시 실옥로 222","36.7977504140157","126.977155501911","장영실과학관","아산시시설관리공단","https://www.asanfmc.or.kr/","2026-09-09","장영실과학관","14577428","https://place.map.kakao.com/14577428","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·실옥로·222·아산 일치 · 기존 좌표에서 0m · 카테고리 과학관 일치 · 기존 장소 ID 일치","장영실과학관","14577428","https://place.map.kakao.com/14577428","충남 아산시 배미동 5-4","충남 아산시 실옥로 222","문화,예술 > 문화시설 > 과학관","장영실과학관 주차장","1369138841","https://place.map.kakao.com/1369138841","충남 아산시 배미동 5-4","","교통,수송 > 교통시설 > 주차장","","","","","",""
"place-212","아산시생태곤충원","충남 아산시 실옥로 216","36.79886278178725","126.9793099000582","아산생태곤충원","아산시시설관리공단","https://www.asanfmc.or.kr/","2026-09-09","아산시시설관리공단 아산시생태곤충원","18133029","https://place.map.kakao.com/18133029","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·실옥로·216·아산 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","아산시시설관리공단 아산시생태곤충원","18133029","https://place.map.kakao.com/18133029","충남 아산시 배미동 5-11","충남 아산시 실옥로 216","교육,학문 > 교육단체 > 체험학습장","","","","","","","","","","","",""
"place-213","아산환경과학공원","충남 아산시 실옥로 216","36.7975739380867","126.977908520145","아산 환경과학공원","아산시 문화관광","https://www.asan.go.kr/tour/","2026-09-09","아산 환경과학공원","17111018","https://place.map.kakao.com/17111018","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·실옥로·216·아산 일치 · 기존 좌표에서 0m · 카테고리 공원 일치 · 기존 장소 ID 일치","아산 환경과학공원","17111018","https://place.map.kakao.com/17111018","충남 아산시 배미동 5-4","충남 아산시 실옥로 216","여행 > 공원 > 도시근린공원","아산 환경과학공원 놀이터","1522307106","https://place.map.kakao.com/1522307106","충남 아산시 배미동 5-4","충남 아산시 실옥로 216","가정,생활 > 유아 > 놀이시설 > 놀이터","아산환경과학공원 주차장","1235936229","https://place.map.kakao.com/1235936229","충남 아산시 배미동 5-4","충남 아산시 실옥로 216","교통,수송 > 교통시설 > 주차장"
"place-214","현충사","충남 아산시 염치읍 현충사길 48","36.80848930555538","127.03293796552498","현충사","국가유산청 현충사관리소","https://hcs.khs.go.kr/","2026-09-09","현충사","23976998","https://place.map.kakao.com/23976998","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·염치읍·현충사길·48·아산 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","현충사","23976998","https://place.map.kakao.com/23976998","충남 아산시 염치읍 백암리 286-2","충남 아산시 염치읍 현충사길 48","여행 > 관광,명소 > 문화유적 > 사당,제단","현충사 관리소","9256411","https://place.map.kakao.com/9256411","충남 아산시 염치읍 백암리 298-1","충남 아산시 염치읍 현충사길 126","서비스,산업 > 관리,운영 > 문화시설관리운영","현충사 충무공이순신기념관","17573512","https://place.map.kakao.com/17573512","충남 아산시 염치읍 백암리 298-1","충남 아산시 염치읍 현충사길 126","문화,예술 > 문화시설 > 기념관"
"place-215","온양민속박물관","충남 아산시 충무로 123","36.7920429855642","127.00629667236","온양민속박물관","온양민속박물관","https://onyangmuseum.or.kr/","2026-09-09","온양민속박물관","15424981","https://place.map.kakao.com/15424981","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·충무로·123·아산 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","온양민속박물관","15424981","https://place.map.kakao.com/15424981","충남 아산시 권곡동 403-1","충남 아산시 충무로 123","문화,예술 > 문화시설 > 박물관","온양민속박물관 구정아트센터","492733396","https://place.map.kakao.com/492733396","충남 아산시 권곡동 403-1","충남 아산시 충무로 123","문화,예술 > 문화시설 > 전시관","온양민속박물관 주차장1","17571705","https://place.map.kakao.com/17571705","충남 아산시 권곡동 403-1","충남 아산시 충무로 123","교통,수송 > 교통시설 > 주차장"
"place-216","외암민속마을","충남 아산시 송악면 외암민속길 34","36.730227051957094","127.01661346257764","외암민속마을","아산 외암마을","https://www.oeam.co.kr/","2026-09-09","외암민속마을","17112656","https://place.map.kakao.com/17112656","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·송악면·외암민속길·34·아산 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","외암민속마을","17112656","https://place.map.kakao.com/17112656","충남 아산시 송악면 외암리 188","충남 아산시 송악면 외암민속길 34","여행 > 체험여행 > 정보화,체험마을","외암민속마을 저잣거리","27124079","https://place.map.kakao.com/27124079","충남 아산시 송악면 역촌리 84-10","충남 아산시 송악면 외암로 1030-14","문화,예술 > 문화시설","외암민속마을 참봉댁","27479977","https://place.map.kakao.com/27479977","충남 아산시 송악면 외암리 82","충남 아산시 송악면 외암민속길 44","여행 > 관광,명소"
"place-217","피나클랜드 수목원","충남 아산시 영인면 월선길 20-42","36.873708126936","126.927275726003","피나클랜드 수목원","피나클랜드","https://www.pinnacleland.co.kr/","2026-09-09","피나클랜드 수목원","13302536","https://place.map.kakao.com/13302536","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·영인면·월선길·2042·아산 일치 · 기존 좌표에서 0m · 카테고리 수목원 일치 · 기존 장소 ID 일치","피나클랜드 수목원","13302536","https://place.map.kakao.com/13302536","충남 아산시 영인면 월선리 346-2","충남 아산시 영인면 월선길 20-42","여행 > 관광,명소 > 수목원,식물원","피나클랜드 수목원 메타세콰이어로드","17985206","https://place.map.kakao.com/17985206","충남 아산시 영인면 월선리 346-2","충남 아산시 영인면 월선길 20-42","여행 > 관광지부속시설","피나클랜드수목원 제2주차장","993272549","https://place.map.kakao.com/993272549","충남 아산시 영인면 월선리 154-1","","교통,수송 > 교통시설 > 주차장"
"place-218","세계꽃식물원","충남 아산시 도고면 아산만로 37-37","36.74970989592836","126.86058076715824","세계꽃식물원","세계꽃식물원","https://www.asangarden.com/","2026-09-09","세계꽃식물원","7947747","https://place.map.kakao.com/7947747","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·도고면·아산만로·3737·아산 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","세계꽃식물원","7947747","https://place.map.kakao.com/7947747","충남 아산시 도고면 봉농리 576-1","충남 아산시 도고면 아산만로 37-37","여행 > 관광,명소 > 수목원,식물원","아산아름다운정원 영농조합법인","9256321","https://place.map.kakao.com/9256321","충남 아산시 도고면 봉농리 576","충남 아산시 도고면 아산만로 37-37","사회,공공기관 > 단체,협회","","","","","",""
"place-219","곡교천 은행나무길","충남 아산시 염치읍 백암리 502-3","36.8000400529862","127.018130026598","곡교천 은행나무길","아산시 문화관광","https://www.asan.go.kr/tour/","2026-09-09","곡교천 은행나무길","2057873831","https://place.map.kakao.com/2057873831","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·염치읍·백암리·5023·아산 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","곡교천 은행나무길","2057873831","https://place.map.kakao.com/2057873831","충남 아산시 염치읍 백암리 502-3","","여행 > 관광,명소 > 테마거리","","","","","","","","","","","",""
"place-220","아산레일바이크","충남 아산시 도고면 아산만로 199-7","36.76097435471885","126.86729912912867","아산레일바이크","아산시 문화관광","https://www.asan.go.kr/tour/","2026-09-09","아산레일바이크","19251321","https://place.map.kakao.com/19251321","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 충남·아산시·도고면·아산만로·1997·아산 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","아산레일바이크","19251321","https://place.map.kakao.com/19251321","충남 아산시 도고면 신언리 142-1","충남 아산시 도고면 아산만로 199-7","여행 > 체험여행","","","","","","","","","","","",""
"place-221","국립춘천박물관","강원특별자치도 춘천시 우석로 70","37.86405886491146","127.75378162617135","국립춘천박물관","국립춘천박물관","https://chuncheon.museum.go.kr/","2026-09-09","국립춘천박물관","8208782","https://place.map.kakao.com/8208782","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·우석로·70·강원·춘천 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","국립춘천박물관","8208782","https://place.map.kakao.com/8208782","강원특별자치도 춘천시 석사동 95-3","강원특별자치도 춘천시 우석로 70","문화,예술 > 문화시설 > 박물관","국립춘천박물관 숲속배움터","25969579","https://place.map.kakao.com/25969579","강원특별자치도 춘천시 석사동 95-3","강원특별자치도 춘천시 우석로 70","문화,예술 > 문화시설 > 박물관","국립춘천박물관 어린이박물관","1871643192","https://place.map.kakao.com/1871643192","강원특별자치도 춘천시 석사동 95-3","강원특별자치도 춘천시 우석로 70","문화,예술 > 문화시설 > 박물관"
"place-222","애니메이션박물관","강원특별자치도 춘천시 서면 박사로 854","37.89302159155976","127.69192476486958","춘천 애니메이션박물관","강원관광","https://www.gangwon.to/","2026-09-09","애니메이션박물관","8429539","https://place.map.kakao.com/8429539","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·서면·박사로·854·강원·춘천 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","애니메이션박물관","8429539","https://place.map.kakao.com/8429539","강원특별자치도 춘천시 서면 현암리 367-3","강원특별자치도 춘천시 서면 박사로 854","문화,예술 > 문화시설 > 박물관","애니메이션박물관 주차장","1427440004","https://place.map.kakao.com/1427440004","강원특별자치도 춘천시 서면 현암리 367-3","강원특별자치도 춘천시 서면 박사로 854","교통,수송 > 교통시설 > 주차장","춘천애니메이션박물관 전기차충전소","479490693","https://place.map.kakao.com/479490693","강원특별자치도 춘천시 서면 현암리 367-3","강원특별자치도 춘천시 서면 박사로 854","교통,수송 > 자동차 > 전기차 충전소"
"place-223","토이로봇관","강원특별자치도 춘천시 서면 박사로 854","37.893061424064676","127.691892168712","토이로봇관","강원관광","https://www.gangwon.to/","2026-09-09","토이로봇관","42724154","https://place.map.kakao.com/42724154","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·서면·박사로·854·강원·춘천 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","토이로봇관","42724154","https://place.map.kakao.com/42724154","강원특별자치도 춘천시 서면 현암리 367-3","강원특별자치도 춘천시 서면 박사로 854","문화,예술 > 문화시설 > 박물관","갤러리툰카페","1647039388","https://place.map.kakao.com/1647039388","강원특별자치도 춘천시 서면 현암리 883","강원특별자치도 춘천시 서면 박사로 854","음식점 > 카페","","","","","",""
"place-224","강원특별자치도립화목원","강원특별자치도 춘천시 화목원길 24","37.9230317243535","127.725688629876","강원특별자치도립화목원","강원관광","https://www.gangwon.to/","2026-09-09","강원특별자치도립화목원","11046971","https://place.map.kakao.com/11046971","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·화목원길·24·강원·춘천 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","강원특별자치도립화목원","11046971","https://place.map.kakao.com/11046971","강원특별자치도 춘천시 사농동 644-1","강원특별자치도 춘천시 화목원길 24","여행 > 관광,명소 > 수목원,식물원","강원특별자치도립화목원 수생식물원","2030765524","https://place.map.kakao.com/2030765524","강원특별자치도 춘천시 사농동 218-5","강원특별자치도 춘천시 화목원길 24","여행 > 관광,명소 > 수목원,식물원","강원특별자치도립화목원 맨발로걷는길","2027739321","https://place.map.kakao.com/2027739321","강원특별자치도 춘천시 사농동 218-5","강원특별자치도 춘천시 화목원길 24","여행 > 관광,명소 > 수목원,식물원"
"place-225","춘천막국수체험박물관","강원특별자치도 춘천시 신북읍 신북로 264","37.9487911091811","127.749788495289","춘천막국수체험박물관","강원관광","https://www.gangwon.to/","2026-09-09","춘천막국수체험박물관","21217710","https://place.map.kakao.com/21217710","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·신북읍·신북로·264·강원·춘천 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","춘천막국수체험박물관","21217710","https://place.map.kakao.com/21217710","강원특별자치도 춘천시 신북읍 산천리 342-1","강원특별자치도 춘천시 신북읍 신북로 264","문화,예술 > 문화시설 > 박물관","","","","","","","","","","","",""
"place-226","국립춘천숲체원","강원특별자치도 춘천시 신북읍 발산리 산 32-1","37.98028520538346","127.77181434106932","국립춘천숲체원","한국산림복지진흥원","https://www.fowi.or.kr/","2026-09-09","국립춘천숲체원","1158129196","https://place.map.kakao.com/1158129196","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·신북읍·발산리·321·강원·춘천 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","국립춘천숲체원","1158129196","https://place.map.kakao.com/1158129196","강원특별자치도 춘천시 신북읍 발산리 산 32-1","","교육,학문 > 교육단체","국립춘천숲체원 맞이관","1543053463","https://place.map.kakao.com/1543053463","강원특별자치도 춘천시 신북읍 발산리 산 32-1","","여행 > 관광,명소 > 관광안내소","국립춘천숲체원 누리관","2082955496","https://place.map.kakao.com/2082955496","강원특별자치도 춘천시 신북읍 발산리 산 32-1","","여행 > 관광지부속시설"
"place-227","김유정문학촌","강원특별자치도 춘천시 신동면 김유정로 1430-14","37.81830211687197","127.71773877546438","김유정문학촌","강원관광","https://www.gangwon.to/","2026-09-09","김유정문학촌","1641336553","https://place.map.kakao.com/1641336553","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·신동면·김유정로·143014·강원·춘천 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","김유정문학촌","1641336553","https://place.map.kakao.com/1641336553","강원특별자치도 춘천시 신동면 증리 914-1","강원특별자치도 춘천시 신동면 김유정로 1430-14","여행 > 체험여행 > 정보화,체험마을","김유정문학촌 춘천문인의서재","1708922815","https://place.map.kakao.com/1708922815","강원특별자치도 춘천시 신동면 증리 914-1","강원특별자치도 춘천시 신동면 김유정로 1430-14","여행 > 관광지부속시설","김유정문학촌 려우도예","1657272400","https://place.map.kakao.com/1657272400","강원특별자치도 춘천시 신동면 증리 914-1","강원특별자치도 춘천시 신동면 김유정로 1430-14","여행 > 관광지부속시설"
"place-228","레고랜드 코리아 리조트","강원특별자치도 춘천시 하중도길 128","37.88418911470203","127.69920240590257","레고랜드코리아리조트","레고랜드 코리아 리조트","https://www.legoland.kr/","2026-09-09","레고랜드코리아리조트","27204421","https://place.map.kakao.com/27204421","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·하중도길·128·강원·춘천 일치 · 기존 좌표에서 0m · 카테고리 테마파크 일치 · 기존 장소 ID 일치","레고랜드코리아리조트","27204421","https://place.map.kakao.com/27204421","강원특별자치도 춘천시 중도동 603","강원특별자치도 춘천시 하중도길 128","여행 > 관광,명소 > 테마파크","레고랜드코리아리조트 레고닌자고월드","112612796","https://place.map.kakao.com/112612796","강원특별자치도 춘천시 중도동 568","","여행 > 관광,명소 > 테마파크","레고랜드코리아리조트 매표소","139254702","https://place.map.kakao.com/139254702","강원특별자치도 춘천시 중도동 586-1","","서비스,산업 > 관리,운영 > 매표소"
"place-229","춘천 삼악산 호수케이블카","강원특별자치도 춘천시 스포츠타운길 245","37.86433423002352","127.69129278762853","춘천삼악산호수케이블카","춘천 삼악산 호수케이블카","https://samaksancablecar.com/","2026-09-09","춘천삼악산호수케이블카","1147568611","https://place.map.kakao.com/1147568611","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·스포츠타운길·245·강원·춘천 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","춘천삼악산호수케이블카","1147568611","https://place.map.kakao.com/1147568611","강원특별자치도 춘천시 삼천동 801","강원특별자치도 춘천시 스포츠타운길 245","여행 > 관광,명소 > 케이블카","춘천삼악산호수케이블카 주차장","443133973","https://place.map.kakao.com/443133973","강원특별자치도 춘천시 삼천동 392-26","","교통,수송 > 교통시설 > 주차장","삼악산 호수케이블카 주차장 전기차충전소","159201446","https://place.map.kakao.com/159201446","강원특별자치도 춘천시 삼천동 801","강원특별자치도 춘천시 스포츠타운길 245","교통,수송 > 자동차 > 전기차 충전소"
"place-230","춘천꿈자람어린이공원","강원특별자치도 춘천시 평화로 26","37.885483141157124","127.7214016130434","춘천 꿈자람어린이공원","춘천도시공사 꿈자람어린이공원","https://www.cuc.or.kr/","2026-09-09","춘천꿈자람어린이공원","24663581","https://place.map.kakao.com/24663581","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 강원특별자치도·춘천시·평화로·26·강원·춘천 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","춘천꿈자람어린이공원","24663581","https://place.map.kakao.com/24663581","강원특별자치도 춘천시 근화동 175","강원특별자치도 춘천시 평화로 26","가정,생활 > 유아 > 놀이시설","춘천꿈자람어린이공원","867200831","https://place.map.kakao.com/867200831","강원특별자치도 춘천시 근화동 203","","여행 > 공원","별초롱카페","1256172948","https://place.map.kakao.com/1256172948","강원특별자치도 춘천시 근화동 175","강원특별자치도 춘천시 평화로 26","음식점 > 카페 > 테마카페 > 무인카페"
